"created_at","id_str","text","geo","user_id","user_follower_count","location","full_text","original_text","word_tokens","cleaned_text","sentiment_score","sentiment"
"Tue Nov 02 15:51:50 +0000 2021","1455563310385045509","@crypto4risk $MARVIN VERY HOT NOW !!! <U+0001F525><U+0001F525><U+0001F525><U+0001F680><U+0001F680>
THIS IS NEXT $SHIBA !!! <U+0001F48E><U+0001F48E>
<U+0001F7E3>
https://t.co/DblNEQz4WR
<U+0001F534>… https://t.co/4AdsvKD9ES","NA","1401519029911707650","23",NA,"@crypto4risk $MARVIN VERY HOT NOW !!! <U+0001F525><U+0001F525><U+0001F525><U+0001F680><U+0001F680>
THIS IS NEXT $SHIBA !!! <U+0001F48E><U+0001F48E>
<U+0001F7E3>
https://t.co/DblNEQz4WR
<U+0001F534>
https://t.co/RxgZbSJNMd
<U+0001F7E0>
@Marvin_inu
<U+0001F535>
$MARVIN #MARVIN 
@elonmusk $Shib #Shib $Shiba #Shiba $Floki #Floki #Saitama $Kishu #Kishu $Doge #Doge $ETH #ETH https://t.co/uctepWGaCb","@crypto4risk $MARVIN VERY HOT NOW !!! <U+0001F525><U+0001F525><U+0001F525><U+0001F680><U+0001F680>
THIS IS NEXT $SHIBA !!! <U+0001F48E><U+0001F48E>
<U+0001F7E3>
https://t.co/DblNEQz4WR
<U+0001F534>
https://t.co/RxgZbSJNMd
<U+0001F7E0>
@Marvin_inu
<U+0001F535>
$MARVIN #MARVIN 
@elonmusk $Shib #Shib $Shiba #Shiba $Floki #Floki #Saitama $Kishu #Kishu $Doge #Doge $ETH #ETH https://t.co/uctepWGaCb","c(""@crypto4risk"", ""$marvin"", ""very"", ""hot"", ""now"", ""<U+0001F525><U+0001F525><U+0001F525><U+0001F680><U+0001F680>"", ""this"", ""is"", ""next"", ""$shiba"", ""<U+0001F48E><U+0001F48E>"", ""<U+0001F7E3>"", ""https://t.co/DblNEQz4WR"", ""<U+0001F534>"", ""https://t.co/RxgZbSJNMd"", ""<U+0001F7E0>"", ""@Marvininu"", ""<U+0001F535>"", ""$marvin"", ""#MARVIN"", ""@elonmusk"", ""$shib"", ""#Shib"", ""$shiba"", ""#Shiba"", ""$floki"", ""#Floki"", ""#Saitama"", ""$kishu"", ""#Kishu"", ""$doge"", ""#Doge"", ""$eth"", ""#ETH"", ""https://t.co/uctepWGaCb"")","crypto4risk $MARVIN VERY HOT NOW !!! <U+0001F525><U+0001F525><U+0001F525><U+0001F680><U+0001F680>
THIS IS NEXT $SHIBA !!! <U+0001F48E><U+0001F48E>
<U+0001F7E3>
<U+0001F534>
<U+0001F7E0>
Marvin_inu
<U+0001F535>
$MARVIN MARVIN 
elonmusk $Shib Shib $Shiba Shiba $Floki Floki Saitama $Kishu Kishu $Doge Doge $ETH ETH ","-1","negative"
"Tue Nov 02 15:51:51 +0000 2021","1455563311106465797","@VarshiniAdi @RushabPandey @sahelibiswas99 @bandsofcrypto1 @elonmusk @dogecoin @DocumentingBTC #DeFi on #Bitcoin wi… https://t.co/bwvXce96xA","NA","985830555655733248","60",NA,"@VarshiniAdi @RushabPandey @sahelibiswas99 @bandsofcrypto1 @elonmusk @dogecoin @DocumentingBTC #DeFi on #Bitcoin with @defichain is the path to fame and fortune! <U+0001F929> <U+0001F3C6> <U+0001F4B0> <U+0001F3F0>","@VarshiniAdi @RushabPandey @sahelibiswas99 @bandsofcrypto1 @elonmusk @dogecoin @DocumentingBTC #DeFi on #Bitcoin with @defichain is the path to fame and fortune! <U+0001F929> <U+0001F3C6> <U+0001F4B0> <U+0001F3F0>","c(""@VarshiniAdi"", ""@RushabPandey"", ""@sahelibiswas99"", ""@bandsofcrypto1"", ""@elonmusk"", ""@dogecoin"", ""@DocumentingBTC"", ""#DeFi"", ""on"", ""#Bitcoin"", ""with"", ""@defichain"", ""is"", ""the"", ""path"", ""to"", ""fame"", ""and"", ""fortune"", ""<U+0001F929>"", ""<U+0001F3C6>"", ""<U+0001F4B0>"", ""<U+0001F3F0>"")","VarshiniAdi RushabPandey sahelibiswas99 bandsofcrypto1 elonmusk dogecoin DocumentingBTC DeFi on Bitcoin with defichain is the path to fame and fortune! <U+0001F929> <U+0001F3C6> <U+0001F4B0> <U+0001F3F0>","1.25","positive"
"Tue Nov 02 15:51:51 +0000 2021","1455563311492259842","@nagem____ @kwame_kute @kbstaller @elonmusk Yeah, that’s not how math works. There are 7.7 billion people in the wo… https://t.co/o8zasHLifL","NA","110757714","17",NA,"@nagem____ @kwame_kute @kbstaller @elonmusk Yeah, that’s not how math works. There are 7.7 billion people in the world. If he gave every one $1 = $7.7B he would have $284B","@nagem____ @kwame_kute @kbstaller @elonmusk Yeah, that’s not how math works. There are 7.7 billion people in the world. If he gave every one $1 = $7.7B he would have $284B","c(""@nagem"", ""@kwamekute"", ""@kbstaller"", ""@elonmusk"", ""yeah"", ""thats"", ""not"", ""how"", ""math"", ""works"", ""there"", ""are"", ""77"", ""billion"", ""people"", ""in"", ""the"", ""world"", ""if"", ""he"", ""gave"", ""every"", ""one"", ""$1"", ""="", ""$77b"", ""he"", ""would"", ""have"", ""$284b"")","nagem____ kwame_kute kbstaller elonmusk Yeah, that’s not how math works. There are 7.7 billion people in the world. If he gave every one $1 = $7.7B he would have $284B","0.25","positive"
"Tue Nov 02 15:51:51 +0000 2021","1455563313681629190","@HoosierNative86 @DanPriceSeattle @richardiporter For the case of the Thailand divers, he did apologize, contrition… https://t.co/AuZr6SBask","NA","131331938","601",NA,"@HoosierNative86 @DanPriceSeattle @richardiporter For the case of the Thailand divers, he did apologize, contrition is laudable &amp; rare.

IDK what the Tesla truck is in reference to.

I think respiratory were built but more so purchased but there was an argument over the the semantics of what qualified as a respirator.","@HoosierNative86 @DanPriceSeattle @richardiporter For the case of the Thailand divers, he did apologize, contrition is laudable &amp; rare.

IDK what the Tesla truck is in reference to.

I think respiratory were built but more so purchased but there was an argument over the the semantics of what qualified as a respirator.","c(""@HoosierNative86"", ""@DanPriceSeattle"", ""@richardiporter"", ""for"", ""the"", ""case"", ""of"", ""the"", ""thailand"", ""divers"", ""he"", ""did"", ""apologize"", ""contrition"", ""is"", ""laudable"", ""amp"", ""rare"", ""idk"", ""what"", ""the"", ""tesla"", ""truck"", ""is"", ""in"", ""reference"", ""to"", ""i"", ""think"", ""respiratory"", ""were"", ""built"", ""but"", ""more"", ""so"", ""purchased"", ""but"", ""there"", ""was"", ""an"", ""argument"", ""over"", ""the"", ""the"", ""semantics"", ""of"", ""what"", ""qualified"", ""as"", ""a"", ""respirator"")","HoosierNative86 DanPriceSeattle richardiporter For the case of the Thailand divers, he did apologize, contrition is laudable &amp; rare.

IDK what the Tesla truck is in reference to.

I think respiratory were built but more so purchased but there was an argument over the the semantics of what qualified as a respirator.","1","positive"
"Tue Nov 02 15:51:52 +0000 2021","1455563315246256128","Tesla increases Model 3 and Model Y ranges with 2022 model year

https://t.co/PyTCqGqLl8","NA","837680409869598721","5420",NA,NA,"Tesla increases Model 3 and Model Y ranges with 2022 model year

https://t.co/PyTCqGqLl8","c(""tesla"", ""increases"", ""model"", ""3"", ""and"", ""model"", ""y"", ""ranges"", ""with"", ""2022"", ""model"", ""year"", ""https://t.co/PyTCqGqLl8"")","Tesla increases Model 3 and Model Y ranges with 2022 model year

","0.8","positive"
"Tue Nov 02 15:51:52 +0000 2021","1455563315330093059","@unrealDJing @elonmusk Why choose?","NA","15890012","561",NA,NA,"@unrealDJing @elonmusk Why choose?","c(""@unrealDJing"", ""@elonmusk"", ""why"", ""choose"")","unrealDJing elonmusk Why choose?","0","neutral"
"Tue Nov 02 15:51:53 +0000 2021","1455563319411159042","@swipethefloor @atvoro @DuncRx7 @ENino271 @Pudgy_Penguins @Campers_NFT Let’s see if we can get @elonmusk to make th… https://t.co/799YW9jIdD","NA","1426295490212151298","201",NA,"@swipethefloor @atvoro @DuncRx7 @ENino271 @Pudgy_Penguins @Campers_NFT Let’s see if we can get @elonmusk to make this bus electric! Gas prices are way too high!","@swipethefloor @atvoro @DuncRx7 @ENino271 @Pudgy_Penguins @Campers_NFT Let’s see if we can get @elonmusk to make this bus electric! Gas prices are way too high!","c(""@swipethefloor"", ""@atvoro"", ""@DuncRx7"", ""@ENino271"", ""@PudgyPenguins"", ""@CampersNFT"", ""lets"", ""see"", ""if"", ""we"", ""can"", ""get"", ""@elonmusk"", ""to"", ""make"", ""this"", ""bus"", ""electric"", ""gas"", ""prices"", ""are"", ""way"", ""too"", ""high"")","swipethefloor atvoro DuncRx7 ENino271 Pudgy_Penguins Campers_NFT Let’s see if we can get elonmusk to make this bus electric! Gas prices are way too high!","0","neutral"
"Tue Nov 02 15:51:53 +0000 2021","1455563320329601024","@newsmax He's too busy laundering that amount aren't you @elonmusk wtf is going on with @khanacademy shit head?","NA","1448068843163770894","89",NA,NA,"@newsmax He's too busy laundering that amount aren't you @elonmusk wtf is going on with @khanacademy shit head?","c(""@newsmax"", ""hes"", ""too"", ""busy"", ""laundering"", ""that"", ""amount"", ""arent"", ""you"", ""@elonmusk"", ""wtf"", ""is"", ""going"", ""on"", ""with"", ""@khanacademy"", ""shit"", ""head"")","newsmax He's too busy laundering that amount aren't you elonmusk wtf is going on with khanacademy shit head?","-0.75","negative"
"Tue Nov 02 15:51:53 +0000 2021","1455563321705254913","Anyone can bid on the Artwork of ""Legend Elon musk with SpaceX"", 44 versions of this Artwork minted on Rarible… https://t.co/U5tUWN6X4f","NA","3412788983","843",NA,"Anyone can bid on the Artwork of ""Legend Elon musk with SpaceX"", 44 versions of this Artwork minted on Rarible https://t.co/XNU2yG0ggr
You are invited to participate in the auctions of Legend
#NFT #NFTs #nftcollectors #<U+5B87><U+5B99><U+306B>TAKE_OFF_INI
#PAKvsNAM #BTC #Ethereum #Bitcoin https://t.co/oZwfYvGcVp","Anyone can bid on the Artwork of ""Legend Elon musk with SpaceX"", 44 versions of this Artwork minted on Rarible https://t.co/XNU2yG0ggr
You are invited to participate in the auctions of Legend
#NFT #NFTs #nftcollectors #<U+5B87><U+5B99><U+306B>TAKE_OFF_INI
#PAKvsNAM #BTC #Ethereum #Bitcoin https://t.co/oZwfYvGcVp","c(""anyone"", ""can"", ""bid"", ""on"", ""the"", ""artwork"", ""of"", ""legend"", ""elon"", ""musk"", ""with"", ""spacex"", ""44"", ""versions"", ""of"", ""this"", ""artwork"", ""minted"", ""on"", ""rarible"", ""https://t.co/XNU2yG0ggr"", ""you"", ""are"", ""invited"", ""to"", ""participate"", ""in"", ""the"", ""auctions"", ""of"", ""legend"", ""#NFT"", ""#NFTs"", ""#nftcollectors"", ""<U+5B87><U+5B99><U+306B>takeoffini"", ""#PAKvsNAM"", ""#BTC"", ""#Ethereum"", ""#Bitcoin"", ""https://t.co/oZwfYvGcVp"")","Anyone can bid on the Artwork of ""Legend Elon musk with SpaceX"", 44 versions of this Artwork minted on Rarible You are invited to participate in the auctions of Legend
NFT NFTs nftcollectors <U+5B87><U+5B99><U+306B>TAKE_OFF_INI
PAKvsNAM BTC Ethereum Bitcoin ","0.6","positive"
"Tue Nov 02 15:51:54 +0000 2021","1455563324511465480","@BombshellDAILY @Tesla not thinking this is the hill you should be choosing to die on right now! Nazi America awaits....","NA","874998803136479232","167",NA,NA,"@BombshellDAILY @Tesla not thinking this is the hill you should be choosing to die on right now! Nazi America awaits....","c(""@BombshellDAILY"", ""@Tesla"", ""not"", ""thinking"", ""this"", ""is"", ""the"", ""hill"", ""you"", ""should"", ""be"", ""choosing"", ""to"", ""die"", ""on"", ""right"", ""now"", ""nazi"", ""america"", ""awaits"")","BombshellDAILY Tesla not thinking this is the hill you should be choosing to die on right now! Nazi America awaits....","-0.2","negative"
"Tue Nov 02 15:51:54 +0000 2021","1455563324834258944","Donald you a badddd man https://t.co/Xs96wwEE0n","NA","235421200","769",NA,NA,"Donald you a badddd man https://t.co/Xs96wwEE0n","c(""donald"", ""you"", ""a"", ""badddd"", ""man"", ""https://t.co/Xs96wwEE0n"")","Donald you a badddd man ","0","neutral"
"Tue Nov 02 15:51:54 +0000 2021","1455563326637756423","Disebalik kekayaan Elon Musk ada penindasan and it's normal for those people who dreams to be rich.","NA","1162898257585946625","155",NA,NA,"Disebalik kekayaan Elon Musk ada penindasan and it's normal for those people who dreams to be rich.","c(""disebalik"", ""kekayaan"", ""elon"", ""musk"", ""ada"", ""penindasan"", ""and"", ""its"", ""normal"", ""for"", ""those"", ""people"", ""who"", ""dreams"", ""to"", ""be"", ""rich"")","Disebalik kekayaan Elon Musk ada penindasan and it's normal for those people who dreams to be rich.","0.75","positive"
"Tue Nov 02 15:51:54 +0000 2021","1455563326998540292","@jack @jack @elonmusk @Bitcoin @saylor Sir I am Poor Family student I need money for my tuition fees.I have tweeted… https://t.co/WFNo1CO2m0","NA","1384062779724763138","10",NA,"@jack @jack @elonmusk @Bitcoin @saylor Sir I am Poor Family student I need money for my tuition fees.I have tweeted many times but no one has helped.There is no one here who is kind enough to help?! please donate your little money 0.005 BTC:1HuWz7Bo3P6BsFUU1ygB6M27Q65S8qJFgW","@jack @jack @elonmusk @Bitcoin @saylor Sir I am Poor Family student I need money for my tuition fees.I have tweeted many times but no one has helped.There is no one here who is kind enough to help?! please donate your little money 0.005 BTC:1HuWz7Bo3P6BsFUU1ygB6M27Q65S8qJFgW","c(""@jack"", ""@jack"", ""@elonmusk"", ""@Bitcoin"", ""@saylor"", ""sir"", ""i"", ""am"", ""poor"", ""family"", ""student"", ""i"", ""need"", ""money"", ""for"", ""my"", ""tuition"", ""feesi"", ""have"", ""tweeted"", ""many"", ""times"", ""but"", ""no"", ""one"", ""has"", ""helpedthere"", ""is"", ""no"", ""one"", ""here"", ""who"", ""is"", ""kind"", ""enough"", ""to"", ""help"", ""please"", ""donate"", ""your"", ""little"", ""money"", ""0005"", ""btc1huwz7bo3p6bsfuu1ygb6m27q65s8qjfgw"")","jack jack elonmusk Bitcoin saylor Sir I am Poor Family student I need money for my tuition fees.I have tweeted many times but no one has helped.There is no one here who is kind enough to help?! please donate your little money 0.005 BTC:1HuWz7Bo3P6BsFUU1ygB6M27Q65S8qJFgW","2.4","positive"
"Tue Nov 02 15:51:55 +0000 2021","1455563329326358537","He postured, was given given an opportunity, and then gestured vaguely at imagined of hypocrisy

The man is a joke.… https://t.co/OV5uyLutU5","NA","1405035168063135746","11",NA,"He postured, was given given an opportunity, and then gestured vaguely at imagined of hypocrisy

The man is a joke. https://t.co/KSRbQWrZTu","He postured, was given given an opportunity, and then gestured vaguely at imagined of hypocrisy

The man is a joke. https://t.co/KSRbQWrZTu","c(""he"", ""postured"", ""was"", ""given"", ""given"", ""an"", ""opportunity"", ""and"", ""then"", ""gestured"", ""vaguely"", ""at"", ""imagined"", ""of"", ""hypocrisy"", ""the"", ""man"", ""is"", ""a"", ""joke"", ""https://t.co/KSRbQWrZTu"")","He postured, was given given an opportunity, and then gestured vaguely at imagined of hypocrisy

The man is a joke. ","0.1","positive"
"Tue Nov 02 15:51:55 +0000 2021","1455563329875980290","@mrpeller_ @higoodluck @Tesla @hnginternship @figmadesign @AdobeAE @druids01 @ozenua_uiux @Thecreativemena <U+0001F605>Thanks boss","NA","629629870","851",NA,NA,"@mrpeller_ @higoodluck @Tesla @hnginternship @figmadesign @AdobeAE @druids01 @ozenua_uiux @Thecreativemena <U+0001F605>Thanks boss","c(""@mrpeller"", ""@higoodluck"", ""@Tesla"", ""@hnginternship"", ""@figmadesign"", ""@AdobeAE"", ""@druids01"", ""@ozenuauiux"", ""@Thecreativemena"", ""<U+0001F605>thanks"", ""boss"")","mrpeller_ higoodluck Tesla hnginternship figmadesign AdobeAE druids01 ozenua_uiux Thecreativemena <U+0001F605>Thanks boss","0.6","positive"
"Tue Nov 02 15:51:56 +0000 2021","1455563333420019714","@notMSB @marine_animul He drives a pair of scissors and killed someone with an orange tesla","NA","2515972910","441",NA,NA,"@notMSB @marine_animul He drives a pair of scissors and killed someone with an orange tesla","c(""@notMSB"", ""@marineanimul"", ""he"", ""drives"", ""a"", ""pair"", ""of"", ""scissors"", ""and"", ""killed"", ""someone"", ""with"", ""an"", ""orange"", ""tesla"")","notMSB marine_animul He drives a pair of scissors and killed someone with an orange tesla","-0.5","negative"
"Tue Nov 02 15:51:56 +0000 2021","1455563334003171328","@Dobercrypt @9060and90 @Eljaboom @Shibtoken @kaaldhairya shiba is sinking #SHIB #ShibaSwap #shiba @elonmusk… https://t.co/zGVS9vCuyu","NA","1406931076082278404","13",NA,"@Dobercrypt @9060and90 @Eljaboom @Shibtoken @kaaldhairya shiba is sinking #SHIB #ShibaSwap #shiba @elonmusk @shibainuart @Shibtoken @ShytoshiKusama 

when will you stop lying","@Dobercrypt @9060and90 @Eljaboom @Shibtoken @kaaldhairya shiba is sinking #SHIB #ShibaSwap #shiba @elonmusk @shibainuart @Shibtoken @ShytoshiKusama 

when will you stop lying","c(""@Dobercrypt"", ""@9060and90"", ""@Eljaboom"", ""@Shibtoken"", ""@kaaldhairya"", ""shiba"", ""is"", ""sinking"", ""#SHIB"", ""#ShibaSwap"", ""#shiba"", ""@elonmusk"", ""@shibainuart"", ""@Shibtoken"", ""@ShytoshiKusama"", ""when"", ""will"", ""you"", ""stop"", ""lying"")","Dobercrypt 9060and90 Eljaboom Shibtoken kaaldhairya shiba is sinking SHIB ShibaSwap shiba elonmusk shibainuart Shibtoken ShytoshiKusama 

when will you stop lying","-1.15","negative"
"Tue Nov 02 15:51:56 +0000 2021","1455563334594568197","@elonmusk @HardcoreHistory Tesla Elon BTC Airdrop TakePart WWW. TESLONGATEWAY .COM hurry #cryptogiveaway #ELON #Tesla #Bitcoin  #crypto","NA","1378944401825751040","1",NA,NA,"@elonmusk @HardcoreHistory Tesla Elon BTC Airdrop TakePart WWW. TESLONGATEWAY .COM hurry #cryptogiveaway #ELON #Tesla #Bitcoin  #crypto","c(""@elonmusk"", ""@HardcoreHistory"", ""tesla"", ""elon"", ""btc"", ""airdrop"", ""takepart"", ""www"", ""teslongateway"", ""com"", ""hurry"", ""#cryptogiveaway"", ""#ELON"", ""#Tesla"", ""#Bitcoin"", ""#crypto"")","elonmusk HardcoreHistory Tesla Elon BTC Airdrop TakePart WWW. TESLONGATEWAY .COM hurry cryptogiveaway ELON Tesla Bitcoin  crypto","0","neutral"
"Tue Nov 02 15:51:56 +0000 2021","1455563335047553030","@elonmusk Dear @elonmusk, plz buy these Artworks which are designed by me, 
Worth: 5 million dollars
I would really… https://t.co/lSdgFfUJ4k","NA","1435235942189740033","2",NA,"@elonmusk Dear @elonmusk, plz buy these Artworks which are designed by me, 
Worth: 5 million dollars
I would really appreciate it Heart exclamation
Contact me on whatsapp +92 340 2824220
(It will be delivered in high quality) https://t.co/cLera8RYZ8","@elonmusk Dear @elonmusk, plz buy these Artworks which are designed by me, 
Worth: 5 million dollars
I would really appreciate it Heart exclamation
Contact me on whatsapp +92 340 2824220
(It will be delivered in high quality) https://t.co/cLera8RYZ8","c(""@elonmusk"", ""dear"", ""@elonmusk"", ""plz"", ""buy"", ""these"", ""artworks"", ""which"", ""are"", ""designed"", ""by"", ""me"", ""worth"", ""5"", ""million"", ""dollars"", ""i"", ""would"", ""really"", ""appreciate"", ""it"", ""heart"", ""exclamation"", ""contact"", ""me"", ""on"", ""whatsapp"", ""+92"", ""340"", ""2824220"", ""it"", ""will"", ""be"", ""delivered"", ""in"", ""high"", ""quality"", ""https://t.co/cLera8RYZ8"")","elonmusk Dear elonmusk, plz buy these Artworks which are designed by me, 
Worth: 5 million dollars
I would really appreciate it Heart exclamation
Contact me on whatsapp +92 340 2824220
(It will be delivered in high quality) ","2.15","positive"
"Tue Nov 02 15:51:58 +0000 2021","1455563340701310980","""Elon Musk is 3 times richer than Warren Buffett. Means that if you invest in your skills rather than in stocks, yo… https://t.co/t8cRDCmiaU","NA","1204620041355849728","40",NA,"""Elon Musk is 3 times richer than Warren Buffett. Means that if you invest in your skills rather than in stocks, you become richer""
#stocks #ElonMusk #StockMarketindia","""Elon Musk is 3 times richer than Warren Buffett. Means that if you invest in your skills rather than in stocks, you become richer""
#stocks #ElonMusk #StockMarketindia","c(""elon"", ""musk"", ""is"", ""3"", ""times"", ""richer"", ""than"", ""warren"", ""buffett"", ""means"", ""that"", ""if"", ""you"", ""invest"", ""in"", ""your"", ""skills"", ""rather"", ""than"", ""in"", ""stocks"", ""you"", ""become"", ""richer"", ""#stocks"", ""#ElonMusk"", ""#StockMarketindia"")","""Elon Musk is 3 times richer than Warren Buffett. Means that if you invest in your skills rather than in stocks, you become richer""
stocks ElonMusk StockMarketindia","0.5","positive"
"Tue Nov 02 15:51:59 +0000 2021","1455563344333709315","Elon Musk's net worth <U+0001F614><U+0001F614>","NA","1073871119227211776","137",NA,NA,"Elon Musk's net worth <U+0001F614><U+0001F614>","c(""elon"", ""musks"", ""net"", ""worth"", ""<U+0001F614><U+0001F614>"")","Elon Musk's net worth <U+0001F614><U+0001F614>","0.75","positive"
"Tue Nov 02 15:52:00 +0000 2021","1455563350457262082","@SONOfSHIB Rise Of The Son Of SHIB Dizzy symbol

We are rising stronger than ever with almost 20,000 holders

Launc… https://t.co/rFXSFdtN1F","NA","1451041489102913537","0",NA,"@SONOfSHIB Rise Of The Son Of SHIB Dizzy symbol

We are rising stronger than ever with almost 20,000 holders

Launching the 1st of November with a brand new Certik Audit, exchange listings and huge marketing 
@CryptoTownEU

@elonmusk

@cryptattoo

#SonOfSHIB #BNB  #BSC","@SONOfSHIB Rise Of The Son Of SHIB Dizzy symbol

We are rising stronger than ever with almost 20,000 holders

Launching the 1st of November with a brand new Certik Audit, exchange listings and huge marketing 
@CryptoTownEU

@elonmusk

@cryptattoo

#SonOfSHIB #BNB  #BSC","c(""@SONOfSHIB"", ""rise"", ""of"", ""the"", ""son"", ""of"", ""shib"", ""dizzy"", ""symbol"", ""we"", ""are"", ""rising"", ""stronger"", ""than"", ""ever"", ""with"", ""almost"", ""20000"", ""holders"", ""launching"", ""the"", ""1st"", ""of"", ""november"", ""with"", ""a"", ""brand"", ""new"", ""certik"", ""audit"", ""exchange"", ""listings"", ""and"", ""huge"", ""marketing"", ""@CryptoTownEU"", ""@elonmusk"", ""@cryptattoo"", ""#SonOfSHIB"", ""#BNB"", ""#BSC"")","SONOfSHIB Rise Of The Son Of SHIB Dizzy symbol

We are rising stronger than ever with almost 20,000 holders

Launching the 1st of November with a brand new Certik Audit, exchange listings and huge marketing 
CryptoTownEU

elonmusk

cryptattoo

SonOfSHIB BNB  BSC","0.8","positive"
"Tue Nov 02 15:52:01 +0000 2021","1455563356052590599","Just increased my #Booster reward level

@elonmusk What are you waiting for?

a1b76ab1 https://t.co/MwvG96nWb3… https://t.co/g0amto9kVj","NA","1351901815261036544","11",NA,"Just increased my #Booster reward level

@elonmusk What are you waiting for?

a1b76ab1 https://t.co/MwvG96nWb3 #BOOST #BNB #BUSD #BTC #ETH #ADA #DOGE #DOT #LTC #LINK #CAKE #Crypto #BSC #BinanceSmartChain via @BoosterToken","Just increased my #Booster reward level

@elonmusk What are you waiting for?

a1b76ab1 https://t.co/MwvG96nWb3 #BOOST #BNB #BUSD #BTC #ETH #ADA #DOGE #DOT #LTC #LINK #CAKE #Crypto #BSC #BinanceSmartChain via @BoosterToken","c(""just"", ""increased"", ""my"", ""#Booster"", ""reward"", ""level"", ""@elonmusk"", ""what"", ""are"", ""you"", ""waiting"", ""for"", ""a1b76ab1"", ""https://t.co/MwvG96nWb3"", ""#BOOST"", ""#BNB"", ""#BUSD"", ""#BTC"", ""#ETH"", ""#ADA"", ""#DOGE"", ""#DOT"", ""#LTC"", ""#LINK"", ""#CAKE"", ""#Crypto"", ""#BSC"", ""#BinanceSmartChain"", ""via"", ""@BoosterToken"")","Just increased my Booster reward level

elonmusk What are you waiting for?

a1b76ab1 BOOST BNB BUSD BTC ETH ADA DOGE DOT LTC LINK CAKE Crypto BSC BinanceSmartChain via BoosterToken","2.15","positive"
"Tue Nov 02 15:52:01 +0000 2021","1455563356660813824","@dlbowman76 An Elon Musk makes more in 10 minutes than I will in a lifetime. But art has longevity and aesthetic pu… https://t.co/e3nMhfGAdU","NA","16967082","398",NA,"@dlbowman76 An Elon Musk makes more in 10 minutes than I will in a lifetime. But art has longevity and aesthetic purpose and isn't interested in self-aggrandizement; it has been created out of nothing, out of thin air, and therefore can only be considered miraculous.","@dlbowman76 An Elon Musk makes more in 10 minutes than I will in a lifetime. But art has longevity and aesthetic purpose and isn't interested in self-aggrandizement; it has been created out of nothing, out of thin air, and therefore can only be considered miraculous.","c(""@dlbowman76"", ""an"", ""elon"", ""musk"", ""makes"", ""more"", ""in"", ""10"", ""minutes"", ""than"", ""i"", ""will"", ""in"", ""a"", ""lifetime"", ""but"", ""art"", ""has"", ""longevity"", ""and"", ""aesthetic"", ""purpose"", ""and"", ""isnt"", ""interested"", ""in"", ""selfaggrandizement"", ""it"", ""has"", ""been"", ""created"", ""out"", ""of"", ""nothing"", ""out"", ""of"", ""thin"", ""air"", ""and"", ""therefore"", ""can"", ""only"", ""be"", ""considered"", ""miraculous"")","dlbowman76 An Elon Musk makes more in 10 minutes than I will in a lifetime. But art has longevity and aesthetic purpose and isn't interested in self-aggrandizement; it has been created out of nothing, out of thin air, and therefore can only be considered miraculous.","2.65","positive"
"Tue Nov 02 15:52:03 +0000 2021","1455563362985816073","Why hasn’t anyone said a word about this!! #wearethenews #endhumantrafficking https://t.co/LksFJru3N4","NA","1454993523632185350","4",NA,NA,"Why hasn’t anyone said a word about this!! #wearethenews #endhumantrafficking https://t.co/LksFJru3N4","c(""why"", ""hasnt"", ""anyone"", ""said"", ""a"", ""word"", ""about"", ""this"", ""#wearethenews"", ""#endhumantrafficking"", ""https://t.co/LksFJru3N4"")","Why hasn’t anyone said a word about this!! wearethenews endhumantrafficking ","0","neutral"
"Tue Nov 02 15:52:04 +0000 2021","1455563367486160896","@newsmax We know how the money will be spent @elonmusk  it will go to line the pockets of the corrupt Government and UN.  Let's Go Brandon!","NA","1447926282717736966","3",NA,NA,"@newsmax We know how the money will be spent @elonmusk  it will go to line the pockets of the corrupt Government and UN.  Let's Go Brandon!","c(""@newsmax"", ""we"", ""know"", ""how"", ""the"", ""money"", ""will"", ""be"", ""spent"", ""@elonmusk"", ""it"", ""will"", ""go"", ""to"", ""line"", ""the"", ""pockets"", ""of"", ""the"", ""corrupt"", ""government"", ""and"", ""un"", ""lets"", ""go"", ""brandon"")","newsmax We know how the money will be spent elonmusk  it will go to line the pockets of the corrupt Government and UN.  Let's Go Brandon!","-0.65","negative"
"Tue Nov 02 15:52:04 +0000 2021","1455563368106954757","@rc1atom @2braqnext @Shibtoken @kaaldhairya @elonmusk @shibainuart @ShytoshiKusama Not even close","NA","1151708341678329861","12",NA,NA,"@rc1atom @2braqnext @Shibtoken @kaaldhairya @elonmusk @shibainuart @ShytoshiKusama Not even close","c(""@rc1atom"", ""@2braqnext"", ""@Shibtoken"", ""@kaaldhairya"", ""@elonmusk"", ""@shibainuart"", ""@ShytoshiKusama"", ""not"", ""even"", ""close"")","rc1atom 2braqnext Shibtoken kaaldhairya elonmusk shibainuart ShytoshiKusama Not even close","0","neutral"
"Tue Nov 02 15:52:05 +0000 2021","1455563371428859908","@Bitcoin @elonmusk 25 dollars please

Bitcoin

199LfGRfZzpvAtCemSxUB4kiEPr2hT9FrU","NA","1382834607834468357","137",NA,NA,"@Bitcoin @elonmusk 25 dollars please

Bitcoin

199LfGRfZzpvAtCemSxUB4kiEPr2hT9FrU","c(""@Bitcoin"", ""@elonmusk"", ""25"", ""dollars"", ""please"", ""bitcoin"", ""199lfgrfzzpvatcemsxub4kiepr2ht9fru"")","Bitcoin elonmusk 25 dollars please

Bitcoin

199LfGRfZzpvAtCemSxUB4kiEPr2hT9FrU","1","positive"
